Fecha de retiro, Nro. de voucher, Nro. de dominio, Nro. de registro origen, Descripcion de registro origen, Nro. de registro destino, Descripcion de registro destino
2009-11-04 00:00:00.000,01260703,UUE664  ,01158,TRES DE FEBRERO NRO. 3,01224,MERLO NRO. 3
2009-11-04 00:00:00.000,01553288,RFW335  ,01158,TRES DE FEBRERO NRO. 3,01259,SAN MARTIN NRO. 8
2009-11-04 00:00:00.000,01553291,EHK241  ,01158,TRES DE FEBRERO NRO. 3,01244,LA MATANZA NRO. 11
2009-11-04 00:00:00.000,01480902,HFT004  ,01158,TRES DE FEBRERO NRO. 3,01140,SAN ISIDRO NRO. 04
2009-11-04 00:00:00.000,01553297,AGO248  ,01158,TRES DE FEBRERO NRO. 3,01225,SAN MARTIN NRO. 7
2009-11-05 00:00:00.000,01480901,GHW436  ,01158,TRES DE FEBRERO NRO. 3,02068,CAPITAL FEDERAL NRO. 68
2009-11-05 00:00:00.000,01553298,CNA469  ,01158,TRES DE FEBRERO NRO. 3,01089,SAN MARTIN NRO. 2
2009-11-05 00:00:00.000,01480909,GGF391  ,01158,TRES DE FEBRERO NRO. 3,01108,OLIVOS NRO. 02
2009-11-05 00:00:00.000,01480904,VDO105  ,01158,TRES DE FEBRERO NRO. 3,02051,CAPITAL FEDERAL NRO. 51
2009-11-05 00:00:00.000,01480922,FMP076  ,01158,TRES DE FEBRERO NRO. 3,02085,CAPITAL FEDERAL NRO. 85
2009-11-05 00:00:00.000,01480919,XJM313  ,01158,TRES DE FEBRERO NRO. 3,01062,MERLO NRO. 1
2009-11-05 00:00:00.000,01480907,RMX735  ,01158,TRES DE FEBRERO NRO. 3,01119,MORON NRO. 03
2009-11-05 00:00:00.000,01480920,GKJ826  ,01158,TRES DE FEBRERO NRO. 3,01178,LA MATANZA NRO. 08
2009-11-05 00:00:00.000,01480918,GDS657  ,01158,TRES DE FEBRERO NRO. 3,01178,LA MATANZA NRO. 08
2009-11-05 00:00:00.000,01480911,SAE402  ,01158,TRES DE FEBRERO NRO. 3,01119,MORON NRO. 03
2009-11-05 00:00:00.000,01480916,CJM892  ,01158,TRES DE FEBRERO NRO. 3,01178,LA MATANZA NRO. 08
2009-11-05 00:00:00.000,01480915,CSG280  ,01158,TRES DE FEBRERO NRO. 3,01252,QUILMES NRO. 5
2009-11-05 00:00:00.000,01480923,EQF299  ,01158,TRES DE FEBRERO NRO. 3,01200,SAN MARTIN NRO. 6
2009-11-05 00:00:00.000,01480921,GGV936  ,01158,TRES DE FEBRERO NRO. 3,01232,MORON NRO. 10
2009-11-05 00:00:00.000,01480910,CET421  ,01158,TRES DE FEBRERO NRO. 3,01266,MALVINAS ARGENTINAS NRO. 3
2009-11-05 00:00:00.000,01480925,EEL471  ,01158,TRES DE FEBRERO NRO. 3,02024,CAPITAL FEDERAL NRO. 24
2009-11-05 00:00:00.000,01480917,CAK505  ,01158,TRES DE FEBRERO NRO. 3,01269,LA MATANZA NRO. 12
2009-11-05 00:00:00.000,01480908,FLM244  ,01158,TRES DE FEBRERO NRO. 3,01240,JOSE C. PAZ NRO. 1
2009-11-05 00:00:00.000,01480926,DDM731  ,01158,TRES DE FEBRERO NRO. 3,01270,TIGRE NRO. 5
2009-11-05 00:00:00.000,01480914,DRF365  ,01158,TRES DE FEBRERO NRO. 3,02004,CAPITAL FEDERAL NRO. 4
2009-11-05 00:00:00.000,01553300,CYJ888  ,01158,TRES DE FEBRERO NRO. 3,01156,MORON NRO. 04
2009-11-06 00:00:00.000,01480936,VDL135  ,01158,TRES DE FEBRERO NRO. 3,02024,CAPITAL FEDERAL NRO. 24
2009-11-06 00:00:00.000,01480913,DSN553  ,01158,TRES DE FEBRERO NRO. 3,01069,OLIVOS NRO. 01
2009-11-06 00:00:00.000,01480933,EBY851  ,01158,TRES DE FEBRERO NRO. 3,01069,OLIVOS NRO. 01
2009-11-06 00:00:00.000,01480924,EPU757  ,01158,TRES DE FEBRERO NRO. 3,01265,PILAR NRO. 3
2009-11-06 00:00:00.000,01480934,EOP717  ,01158,TRES DE FEBRERO NRO. 3,02088,CAPITAL FEDERAL Nº 88
2009-11-06 00:00:00.000,01480928,GCT335  ,01158,TRES DE FEBRERO NRO. 3,02080,CAPITAL FEDERAL NRO. 80
2009-11-06 00:00:00.000,01480930,GFM111  ,01158,TRES DE FEBRERO NRO. 3,01173,BERAZATEGUI NRO. 2
2009-11-06 00:00:00.000,01480929,TAQ216  ,01158,TRES DE FEBRERO NRO. 3,01074,PILAR NRO. 1
2009-11-06 00:00:00.000,01480931,GMS309  ,01158,TRES DE FEBRERO NRO. 3,01152,LA MATANZA NRO. 04
2009-11-06 00:00:00.000,01480912,TJN147  ,01158,TRES DE FEBRERO NRO. 3,01183,OLIVOS NRO. 06
2009-11-09 00:00:00.000,01480937,CEH185  ,01158,TRES DE FEBRERO NRO. 3,01104,BERAZATEGUI NRO. 1
2009-11-10 00:00:00.000,01480906,DRA479  ,01158,TRES DE FEBRERO NRO. 3,01044,LA PLATA NRO. 02
2009-11-10 00:00:00.000,01480927,APB817  ,01158,TRES DE FEBRERO NRO. 3,13030,MENDOZA NRO. 18
2009-11-11 00:00:00.000,01480949,CCJ902  ,01158,TRES DE FEBRERO NRO. 3,01168,MORON NRO. 06
2009-11-11 00:00:00.000,01395904,HMB451  ,01158,TRES DE FEBRERO NRO. 3,01233,LANUS NRO. 7
2009-11-11 00:00:00.000,01480948,AWY335  ,01158,TRES DE FEBRERO NRO. 3,01235,SAN FERNANDO NRO. 4
2009-11-11 00:00:00.000,01480946,XAX083  ,01158,TRES DE FEBRERO NRO. 3,01214,MORON NRO. 08
2009-11-11 00:00:00.000,01480950,CQY681  ,01158,TRES DE FEBRERO NRO. 3,02065,CAPITAL FEDERAL NRO. 65
2009-11-11 00:00:00.000,01480935,RZB950  ,01158,TRES DE FEBRERO NRO. 3,01160,SAN MARTIN NRO. 4
2009-11-11 00:00:00.000,01480947,AKG860  ,01158,TRES DE FEBRERO NRO. 3,01214,MORON NRO. 08
2009-11-11 00:00:00.000,01480932,TMZ682  ,01158,TRES DE FEBRERO NRO. 3,01024,CHACABUCO "A "
2009-11-11 00:00:00.000,01395903,EVS359  ,01158,TRES DE FEBRERO NRO. 3,02065,CAPITAL FEDERAL NRO. 65
2009-11-11 00:00:00.000,01395902,EKZ002  ,01158,TRES DE FEBRERO NRO. 3,01169,OLIVOS NRO. 05
2009-11-12 00:00:00.000,01480945,UPZ745  ,01158,TRES DE FEBRERO NRO. 3,02077,CAPITAL FEDERAL NRO. 77
2009-11-12 00:00:00.000,01395907,VVJ214  ,01158,TRES DE FEBRERO NRO. 3,01273,MORENO NRO. 4
2009-11-12 00:00:00.000,01395906,TVA572  ,01158,TRES DE FEBRERO NRO. 3,01237,LOMAS DE ZAMORA NRO. 7
2009-11-12 00:00:00.000,01480942,SBU075  ,01158,TRES DE FEBRERO NRO. 3,02012,CAPITAL FEDERAL Nº 12
2009-11-12 00:00:00.000,01480940,RBO014  ,01158,TRES DE FEBRERO NRO. 3,01146,MERLO NRO. 2
2009-11-12 00:00:00.000,01395905,FLF944  ,01158,TRES DE FEBRERO NRO. 3,19003,SAN LUIS NRO. 1
2009-11-12 00:00:00.000,01395916,DPM309  ,01158,TRES DE FEBRERO NRO. 3,01240,JOSE C. PAZ NRO. 1
2009-11-12 00:00:00.000,01395913,FFA640  ,01158,TRES DE FEBRERO NRO. 3,02070,CAPITAL FEDERAL NRO. 70
2009-11-12 00:00:00.000,01395910,DYV218  ,01158,TRES DE FEBRERO NRO. 3,02077,CAPITAL FEDERAL NRO. 77
2009-11-12 00:00:00.000,01395915,FGS000  ,01158,TRES DE FEBRERO NRO. 3,01177,LOMAS DE ZAMORA NRO. 6
2009-11-13 00:00:00.000,01395908,EZL317  ,01158,TRES DE FEBRERO NRO. 3,01134,LANUS NRO. 3
2009-11-13 00:00:00.000,01395927,BQL508  ,01158,TRES DE FEBRERO NRO. 3,02061,CAPITAL FEDERAL Nº 61
2009-11-13 00:00:00.000,01395924,BCD312  ,01158,TRES DE FEBRERO NRO. 3,02075,CAPITAL FEDERAL NRO. 75
2009-11-13 00:00:00.000,01480943,TYM869  ,01158,TRES DE FEBRERO NRO. 3,01232,MORON NRO. 10
2009-11-13 00:00:00.000,01480938,FGT616  ,01158,TRES DE FEBRERO NRO. 3,02029,CAPITAL FEDERAL NRO. 29
2009-11-13 00:00:00.000,01480939,FVM263  ,01158,TRES DE FEBRERO NRO. 3,01247,GENERAL RODRIGUEZ NRO. 2
2009-11-13 00:00:00.000,01395920,HPY019  ,01158,TRES DE FEBRERO NRO. 3,01131,CAPILLA DEL SENOR
2009-11-13 00:00:00.000,01395926,CHX169  ,01158,TRES DE FEBRERO NRO. 3,01257,MORENO NRO. 3
2009-11-13 00:00:00.000,01395928,UGN599  ,01158,TRES DE FEBRERO NRO. 3,01106,LA MATANZA NRO. 02
2009-11-13 00:00:00.000,01480944,UCP594  ,01158,TRES DE FEBRERO NRO. 3,01225,SAN MARTIN NRO. 7
2009-11-13 00:00:00.000,01395922,SXP372  ,01158,TRES DE FEBRERO NRO. 3,01146,MERLO NRO. 2
2009-11-13 00:00:00.000,01395919,CVL692  ,01158,TRES DE FEBRERO NRO. 3,01153,LA MATANZA NRO. 05
2009-11-13 00:00:00.000,01395921,SRR441  ,01158,TRES DE FEBRERO NRO. 3,02005,CAPITAL FEDERAL NRO. 05
2009-11-16 00:00:00.000,01395914,EFQ160  ,01158,TRES DE FEBRERO NRO. 3,15008,CENTENARIO
2009-11-16 00:00:00.000,01395918,COJ651  ,01158,TRES DE FEBRERO NRO. 3,04032,VILLA DOLORES
2009-11-16 00:00:00.000,01395917,DEU689  ,01158,TRES DE FEBRERO NRO. 3,16003,GENERAL ROCA NRO. 1
2009-11-17 00:00:00.000,01395934,FJP217  ,01158,TRES DE FEBRERO NRO. 3,02015,CAPITAL FEDERAL NRO. 15
2009-11-17 00:00:00.000,01395930,BXX368  ,01158,TRES DE FEBRERO NRO. 3,01160,SAN MARTIN NRO. 4
2009-11-17 00:00:00.000,01395909,CHX394  ,01158,TRES DE FEBRERO NRO. 3,01224,MERLO NRO. 3
2009-11-17 00:00:00.000,01395940,SNP985  ,01158,TRES DE FEBRERO NRO. 3,01225,SAN MARTIN NRO. 7
2009-11-17 00:00:00.000,01395938,BIU224  ,01158,TRES DE FEBRERO NRO. 3,01094,TANDIL NRO. 1
2009-11-17 00:00:00.000,01395936,SZD599  ,01158,TRES DE FEBRERO NRO. 3,01146,MERLO NRO. 2
2009-11-17 00:00:00.000,01395911,HYM970  ,01158,TRES DE FEBRERO NRO. 3,01062,MERLO NRO. 1
2009-11-17 00:00:00.000,01395912,RHD819  ,01158,TRES DE FEBRERO NRO. 3,01123,SAN MARTIN NRO. 3
2009-11-18 00:00:00.000,01395942,CNL927  ,01158,TRES DE FEBRERO NRO. 3,02022,CAPITAL FEDERAL NRO. 22
2009-11-18 00:00:00.000,01395946,DCV851  ,01158,TRES DE FEBRERO NRO. 3,02022,CAPITAL FEDERAL NRO. 22
2009-11-18 00:00:00.000,01395933,CGH892  ,01158,TRES DE FEBRERO NRO. 3,01150,AVELLANEDA NRO. 3
2009-11-18 00:00:00.000,01395931,AKX748  ,01158,TRES DE FEBRERO NRO. 3,01188,LA PLATA NRO. 07
2009-11-18 00:00:00.000,01395935,ROD624  ,01158,TRES DE FEBRERO NRO. 3,01188,LA PLATA NRO. 07
2009-11-18 00:00:00.000,01395929,XLO100  ,01158,TRES DE FEBRERO NRO. 3,01094,TANDIL NRO. 1
2009-11-18 00:00:00.000,01395948,RUK159  ,01158,TRES DE FEBRERO NRO. 3,01088,SAN MARTIN NRO. 1
2009-11-18 00:00:00.000,01395949,GZF605  ,01158,TRES DE FEBRERO NRO. 3,01273,MORENO NRO. 4
2009-11-18 00:00:00.000,01395944,FJF439  ,01158,TRES DE FEBRERO NRO. 3,01225,SAN MARTIN NRO. 7
2009-11-18 00:00:00.000,01395932,BGA943  ,01158,TRES DE FEBRERO NRO. 3,01124,LANUS NRO. 9
2009-11-18 00:00:00.000,01553284,UYL146  ,01158,TRES DE FEBRERO NRO. 3,02086,CAPITAL FEDERAL NRO. 86
2009-11-18 00:00:00.000,01395950,DZD855  ,01158,TRES DE FEBRERO NRO. 3,01141,TIGRE NRO. 2
2009-11-18 00:00:00.000,01480851,WLN944  ,01158,TRES DE FEBRERO NRO. 3,01210,ESTEBAN ECHEVERRIA NRO. 3
2009-11-20 00:00:00.000,01480852,EST760  ,01158,TRES DE FEBRERO NRO. 3,01115,MORON NRO. 01
2009-11-20 00:00:00.000,01395939,DLA101  ,01158,TRES DE FEBRERO NRO. 3,02010,CAPITAL FEDERAL NRO. 10
2009-11-20 00:00:00.000,01480853,CZO954  ,01158,TRES DE FEBRERO NRO. 3,01114,CANUELAS
2009-11-20 00:00:00.000,01395941,APE038  ,01158,TRES DE FEBRERO NRO. 3,02069,CAPITAL FEDERAL NRO. 69
2009-11-20 00:00:00.000,01395947,COP901  ,01158,TRES DE FEBRERO NRO. 3,01235,SAN FERNANDO NRO. 4
2009-11-23 00:00:00.000,01395945,FHA834  ,01158,TRES DE FEBRERO NRO. 3,02048,CAPITAL FEDERAL NRO. 48
2009-11-23 00:00:00.000,01395943,FXN021  ,01158,TRES DE FEBRERO NRO. 3,01259,SAN MARTIN NRO. 8
2009-11-23 00:00:00.000,01480856,SBD972  ,01158,TRES DE FEBRERO NRO. 3,01259,SAN MARTIN NRO. 8
2009-11-23 00:00:00.000,01480857,HRF643  ,01158,TRES DE FEBRERO NRO. 3,02097,CAPITAL FEDERAL NRO. 97
2009-11-23 00:00:00.000,01480855,GBQ306  ,01158,TRES DE FEBRERO NRO. 3,02097,CAPITAL FEDERAL NRO. 97
2009-11-23 00:00:00.000,01480858,XLO103  ,01158,TRES DE FEBRERO NRO. 3,02060,CAPITAL FEDERAL NRO. 60
2009-11-23 00:00:00.000,01480854,HJE248  ,01158,TRES DE FEBRERO NRO. 3,02040,CAPITAL FEDERAL NRO. 40
2009-11-23 00:00:00.000,01480859,IGL352  ,01158,TRES DE FEBRERO NRO. 3,01214,MORON NRO. 08
2009-11-24 00:00:00.000,01480864,GYR501  ,01158,TRES DE FEBRERO NRO. 3,01259,SAN MARTIN NRO. 8
2009-11-24 00:00:00.000,01480866,DNM037  ,01158,TRES DE FEBRERO NRO. 3,01259,SAN MARTIN NRO. 8
2009-11-24 00:00:00.000,01480867,BPY983  ,01158,TRES DE FEBRERO NRO. 3,01260,FLORENCIO VARELA NRO. 3
2009-11-24 00:00:00.000,01480868,WRH854  ,01158,TRES DE FEBRERO NRO. 3,01282,LOMAS DE ZAMORA N°9
2009-11-24 00:00:00.000,01480860,FHG722  ,01158,TRES DE FEBRERO NRO. 3,01119,MORON NRO. 03
2009-11-24 00:00:00.000,01480865,CKX663  ,01158,TRES DE FEBRERO NRO. 3,01150,AVELLANEDA NRO. 3
2009-11-25 00:00:00.000,01395937,TRE758  ,01158,TRES DE FEBRERO NRO. 3,21030,FIRMAT
2009-11-26 00:00:00.000,01480881,SOT310  ,01158,TRES DE FEBRERO NRO. 3,02068,CAPITAL FEDERAL NRO. 68
2009-11-26 00:00:00.000,01480880,WJS200  ,01158,TRES DE FEBRERO NRO. 3,01226,LA MATANZA NRO. 09
2009-11-26 00:00:00.000,01480872,HTM488  ,01158,TRES DE FEBRERO NRO. 3,01112,NAVARRO
2009-11-26 00:00:00.000,01480862,BZC850  ,01158,TRES DE FEBRERO NRO. 3,02008,CAPITAL FEDERAL NRO. 08
2009-11-26 00:00:00.000,01480878,TAN718  ,01158,TRES DE FEBRERO NRO. 3,01232,MORON NRO. 10
2009-11-26 00:00:00.000,01480876,SWZ776  ,01158,TRES DE FEBRERO NRO. 3,01064,MORENO NRO. 1
2009-11-26 00:00:00.000,01480861,DIY749  ,01158,TRES DE FEBRERO NRO. 3,02084,CAPITAL FEDERAL NRO. 84
2009-11-26 00:00:00.000,01480875,HFS992  ,01158,TRES DE FEBRERO NRO. 3,01138,OLIVOS Nº 04
2009-11-26 00:00:00.000,01480888,DNQ030  ,01158,TRES DE FEBRERO NRO. 3,01156,MORON NRO. 04
2009-11-26 00:00:00.000,01480884,DFI953  ,01158,TRES DE FEBRERO NRO. 3,02097,CAPITAL FEDERAL NRO. 97
2009-11-26 00:00:00.000,01480873,BWZ952  ,01158,TRES DE FEBRERO NRO. 3,02038,CAPITAL FEDERAL NRO. 38
2009-11-26 00:00:00.000,01480870,DWF829  ,01158,TRES DE FEBRERO NRO. 3,01232,MORON NRO. 10
2009-11-26 00:00:00.000,01480886,BLK289  ,01158,TRES DE FEBRERO NRO. 3,01250,MORON NRO. 11
2009-11-26 00:00:00.000,01480874,EJQ494  ,01158,TRES DE FEBRERO NRO. 3,01153,LA MATANZA NRO. 05
2009-11-26 00:00:00.000,01480887,WAL734  ,01158,TRES DE FEBRERO NRO. 3,01221,PILAR NRO. 2
2009-11-26 00:00:00.000,01480879,VNN906  ,01158,TRES DE FEBRERO NRO. 3,01264,ADROGUE NRO. 5
2009-11-26 00:00:00.000,01480863,ASB289  ,01158,TRES DE FEBRERO NRO. 3,01153,LA MATANZA NRO. 05
2009-11-27 00:00:00.000,01480871,CVH382  ,01158,TRES DE FEBRERO NRO. 3,01281,BERISSO N° 2
2009-11-30 00:00:00.000,01480883,ERD802  ,01158,TRES DE FEBRERO NRO. 3,02056,CAPITAL FEDERAL NRO. 56
2009-11-30 00:00:00.000,01480892,SSI188  ,01158,TRES DE FEBRERO NRO. 3,02065,CAPITAL FEDERAL NRO. 65
2009-11-30 00:00:00.000,01480889,BUA545  ,01158,TRES DE FEBRERO NRO. 3,01160,SAN MARTIN NRO. 4
2009-11-30 00:00:00.000,01480893,AYU592  ,01158,TRES DE FEBRERO NRO. 3,01056,MAGDALENA
2009-11-30 00:00:00.000,01480869,DBO363  ,01158,TRES DE FEBRERO NRO. 3,02070,CAPITAL FEDERAL NRO. 70
2009-11-30 00:00:00.000,01480877,SZU267  ,01158,TRES DE FEBRERO NRO. 3,01244,LA MATANZA NRO. 11
2009-11-30 00:00:00.000,01480882,ENO418  ,01158,TRES DE FEBRERO NRO. 3,01128,SAN MIGUEL NRO. 2
2009-11-05 00:00:00.000,01544034,TRB657  ,01159,TRES ARROYOS NRO. 2,01154,LA MATANZA NRO. 06
2009-11-05 00:00:00.000,01544027,AIW825  ,01159,TRES ARROYOS NRO. 2,01269,LA MATANZA NRO. 12
2009-11-05 00:00:00.000,01544025,BZI789  ,01159,TRES ARROYOS NRO. 2,02053,CAPITAL FEDERAL NRO. 53
2009-11-10 00:00:00.000,01544024,TNJ895  ,01159,TRES ARROYOS NRO. 2,01085,SAN CAYETANO
2009-11-10 00:00:00.000,01544036,RFY497  ,01159,TRES ARROYOS NRO. 2,01170,NECOCHEA  NRO. 2
2009-11-10 00:00:00.000,01544031,UYP088  ,01159,TRES ARROYOS NRO. 2,11006,GUATRACHE
2009-11-10 00:00:00.000,01544030,XKU761  ,01159,TRES ARROYOS NRO. 2,01170,NECOCHEA  NRO. 2
2009-11-10 00:00:00.000,01544032,FAJ640  ,01159,TRES ARROYOS NRO. 2,01066,NECOCHEA NRO. 1
2009-11-10 00:00:00.000,01544038,GUS262  ,01159,TRES ARROYOS NRO. 2,01066,NECOCHEA NRO. 1
2009-11-10 00:00:00.000,01544028,WOO271  ,01159,TRES ARROYOS NRO. 2,01010,BALCARCE
2009-11-10 00:00:00.000,01544035,UBT696  ,01159,TRES ARROYOS NRO. 2,01017,CARLOS TEJEDOR
2009-11-10 00:00:00.000,01544037,HHG958  ,01159,TRES ARROYOS NRO. 2,01212,BAHIA BLANCA NRO. 5
2009-11-10 00:00:00.000,01544026,RYE242  ,01159,TRES ARROYOS NRO. 2,01041,BENITO JUAREZ N°1
2009-11-10 00:00:00.000,01544029,UUF233  ,01159,TRES ARROYOS NRO. 2,11002,GENERAL PICO NRO. 1
2009-11-10 00:00:00.000,01544033,AUK600  ,01159,TRES ARROYOS NRO. 2,15010,PLOTTIER
2009-11-17 00:00:00.000,01544956,DNP228  ,01159,TRES ARROYOS NRO. 2,01279,SAN PEDRO
2009-11-25 00:00:00.000,01544049,RRM102  ,01159,TRES ARROYOS NRO. 2,01013,BRAGADO
2009-11-25 00:00:00.000,01544047,UUW992  ,01159,TRES ARROYOS NRO. 2,01066,NECOCHEA NRO. 1
2009-11-25 00:00:00.000,01544050,BFI223  ,01159,TRES ARROYOS NRO. 2,01015,CARHUE
2009-11-25 00:00:00.000,01544042,BOV961  ,01159,TRES ARROYOS NRO. 2,01020,CORONEL DORREGO
2009-11-25 00:00:00.000,01544951,EQY553  ,01159,TRES ARROYOS NRO. 2,01220,AVELLANEDA NRO. 6
2009-11-25 00:00:00.000,01544040,UHX631  ,01159,TRES ARROYOS NRO. 2,01143,BAHIA BLANCA NRO. 4
2009-11-25 00:00:00.000,01544048,CUT269  ,01159,TRES ARROYOS NRO. 2,01038,GONZALEZ CHAVEZ
2009-11-25 00:00:00.000,01544045,VBT457  ,01159,TRES ARROYOS NRO. 2,01007,AZUL NRO. 1
2009-11-25 00:00:00.000,01544954,BAD706  ,01159,TRES ARROYOS NRO. 2,01022,CORONEL SUAREZ "A"
2009-11-25 00:00:00.000,01544955,TSQ959  ,01159,TRES ARROYOS NRO. 2,01021,CORONEL PRINGLES 1
2009-11-25 00:00:00.000,01544041,DFG615  ,01159,TRES ARROYOS NRO. 2,01021,CORONEL PRINGLES 1
2009-11-25 00:00:00.000,01544953,VZQ690  ,01159,TRES ARROYOS NRO. 2,01021,CORONEL PRINGLES 1
2009-11-25 00:00:00.000,01544043,AYK539  ,01159,TRES ARROYOS NRO. 2,01245,LA PLATA NRO. 11
2009-11-25 00:00:00.000,01544039,COS739  ,01159,TRES ARROYOS NRO. 2,01170,NECOCHEA  NRO. 2
2009-11-30 00:00:00.000,01544960,FSL316  ,01159,TRES ARROYOS NRO. 2,01195,TIGRE NRO. 3
2009-11-30 00:00:00.000,01544980,EJR892  ,01159,TRES ARROYOS NRO. 2,01218,MORON NRO. 09
2009-11-02 00:00:00.000,01548611,GUI899  ,01162,OLAVARRIA NRO. 2,02018,CAPITAL FEDERAL NRO. 18
2009-11-04 00:00:00.000,01548620,RCX916  ,01162,OLAVARRIA NRO. 2,01146,MERLO NRO. 2
2009-11-06 00:00:00.000,01548617,B0414941,01162,OLAVARRIA NRO. 2,19008,SAN LUIS  3
2009-11-06 00:00:00.000,01548618,AOF080  ,01162,OLAVARRIA NRO. 2,01229,AZUL NRO. 2
2009-11-06 00:00:00.000,01548615,GNN324  ,01162,OLAVARRIA NRO. 2,01008,BAHIA BLANCA NRO. 1
2009-11-06 00:00:00.000,01548616,COL865  ,01162,OLAVARRIA NRO. 2,16005,RIO COLORADO
2009-11-09 00:00:00.000,01548619,B1170267,01162,OLAVARRIA NRO. 2,01041,BENITO JUAREZ N°1
2009-11-09 00:00:00.000,01548621,FAZ171  ,01162,OLAVARRIA NRO. 2,01050,LINCOLN
2009-11-09 00:00:00.000,01548638,C0720392,01162,OLAVARRIA NRO. 2,01105,CAMPANA NRO. 1
2009-11-10 00:00:00.000,01548622,FUU848  ,01162,OLAVARRIA NRO. 2,01229,AZUL NRO. 2
2009-11-10 00:00:00.000,01548630,XHJ570  ,01162,OLAVARRIA NRO. 2,01172,TANDIL NRO. 2
2009-11-10 00:00:00.000,01548623,GUI906  ,01162,OLAVARRIA NRO. 2,15008,CENTENARIO
2009-11-10 00:00:00.000,01548629,TVB973  ,01162,OLAVARRIA NRO. 2,01229,AZUL NRO. 2
2009-11-10 00:00:00.000,01548627,WWJ633  ,01162,OLAVARRIA NRO. 2,01229,AZUL NRO. 2
2009-11-10 00:00:00.000,01548628,SWB701  ,01162,OLAVARRIA NRO. 2,01187,JUNIN NRO. 2
2009-11-10 00:00:00.000,01548626,UHQ946  ,01162,OLAVARRIA NRO. 2,13006,GENERAL ALVEAR
2009-11-10 00:00:00.000,01548624,FLR353  ,01162,OLAVARRIA NRO. 2,01202,MAR DEL PLATA NRO. 09
2009-11-10 00:00:00.000,01548625,FAZ173  ,01162,OLAVARRIA NRO. 2,01013,BRAGADO
2009-11-12 00:00:00.000,01548645,BGT056  ,01162,OLAVARRIA NRO. 2,01118,QUILMES NRO. 2
2009-11-12 00:00:00.000,01548646,FMC098  ,01162,OLAVARRIA NRO. 2,01243,BERAZATEGUI NRO. 4
2009-11-12 00:00:00.000,01548643,GZP353  ,01162,OLAVARRIA NRO. 2,02051,CAPITAL FEDERAL NRO. 51
2009-11-12 00:00:00.000,01548634,XCR838  ,01162,OLAVARRIA NRO. 2,16005,RIO COLORADO
2009-11-12 00:00:00.000,01548639,TSU193  ,01162,OLAVARRIA NRO. 2,01268,TANDIL NRO. 3
2009-11-12 00:00:00.000,01548637,RFC878  ,01162,OLAVARRIA NRO. 2,01015,CARHUE
2009-11-12 00:00:00.000,01548636,GSP461  ,01162,OLAVARRIA NRO. 2,01228,LA PLATA NRO. 10
2009-11-12 00:00:00.000,01548635,RWJ781  ,01162,OLAVARRIA NRO. 2,01027,DAIREAUX
2009-11-12 00:00:00.000,01548631,AUK153  ,01162,OLAVARRIA NRO. 2,01070,PEHUAJO
2009-11-12 00:00:00.000,01548632,BWX396  ,01162,OLAVARRIA NRO. 2,01222,BAHIA BLANCA NRO. 6
2009-11-12 00:00:00.000,01548633,CYC951  ,01162,OLAVARRIA NRO. 2,01034,GENERAL LA MADRID
2009-11-16 00:00:00.000,01548644,EIY534  ,01162,OLAVARRIA NRO. 2,01085,SAN CAYETANO
2009-11-16 00:00:00.000,01548640,BXK582  ,01162,OLAVARRIA NRO. 2,01034,GENERAL LA MADRID
2009-11-16 00:00:00.000,01548642,HCX872  ,01162,OLAVARRIA NRO. 2,01066,NECOCHEA NRO. 1
2009-11-16 00:00:00.000,01548641,CVW679  ,01162,OLAVARRIA NRO. 2,01048,LAPRIDA
2009-11-18 00:00:00.000,01548648,XJG910  ,01162,OLAVARRIA NRO. 2,01020,CORONEL DORREGO
2009-11-18 00:00:00.000,01548702,VZG430  ,01162,OLAVARRIA NRO. 2,21039,ROSARIO NRO. 06
2009-11-18 00:00:00.000,01548701,SHU392  ,01162,OLAVARRIA NRO. 2,01281,BERISSO N° 2
2009-11-18 00:00:00.000,01548650,SOG253  ,01162,OLAVARRIA NRO. 2,11003,SANTA ROSA NRO. 1
2009-11-18 00:00:00.000,01548703,EKH123  ,01162,OLAVARRIA NRO. 2,21068,ROSARIO NRO. 17
2009-11-18 00:00:00.000,01548649,DPJ148  ,01162,OLAVARRIA NRO. 2,01067,NUEVE DE JULIO
2009-11-18 00:00:00.000,01548647,BZL748  ,01162,OLAVARRIA NRO. 2,16005,RIO COLORADO
2009-11-23 00:00:00.000,01548704,DWX277  ,01162,OLAVARRIA NRO. 2,01259,SAN MARTIN NRO. 8
2009-11-23 00:00:00.000,01548706,EUM340  ,01162,OLAVARRIA NRO. 2,02018,CAPITAL FEDERAL NRO. 18
2009-11-23 00:00:00.000,01548714,BJD550  ,01162,OLAVARRIA NRO. 2,01053,LOMAS DE ZAMORA Nro. 1
2009-11-23 00:00:00.000,01548722,CTN217  ,01162,OLAVARRIA NRO. 2,01090,SAN MIGUEL NRO. 1
2009-11-23 00:00:00.000,01548712,CEE438  ,01162,OLAVARRIA NRO. 2,01031,GENERAL ALVEAR
2009-11-23 00:00:00.000,01548709,WKF140  ,01162,OLAVARRIA NRO. 2,15001,NEUQUEN NRO. 1
2009-11-23 00:00:00.000,01548705,RIV653  ,01162,OLAVARRIA NRO. 2,01202,MAR DEL PLATA NRO. 09
2009-11-23 00:00:00.000,01548710,FDI819  ,01162,OLAVARRIA NRO. 2,01206,OLIVOS NRO. 07
